Station,Time,Pressure,Altitude,Temperature,Dewpoint,WD,WS
47122,4/15/2020 0:00,30,23940,-52.9,-84.9,340,9
47122,4/15/2020 0:00,50,20650,-55.7,-86.7,5,8
47122,4/15/2020 0:00,70,18500,-54.9,-86.9,270,23
47122,4/15/2020 0:00,100,16230,-57.5,-88.5,265,42
47122,4/15/2020 0:00,150,13630,-52.7,-76.7,270,50
47122,4/15/2020 0:00,200,11770,-54.1,-67.1,255,50
47122,4/15/2020 0:00,250,10350,-57.1,-61.6,255,47
47122,4/15/2020 0:00,300,9170,-47.3,-51.8,260,35
47122,4/15/2020 0:00,400,7200,-34.1,-40.1,290,11
47122,4/15/2020 0:00,500,5600,-23.1,-31.1,315,6
47122,4/15/2020 0:00,700,3044,-4.5,-24.5,75,9
47122,4/15/2020 0:00,850,1476,6.2,-13.8,345,4
47122,4/15/2020 0:00,925,783,8,-7,320,11
47122,4/15/2020 0:00,1000,137,8.2,-1.8,180,3
47122,4/15/2020 12:00,20,26460,-51.9,-76.9,340,12
47122,4/15/2020 12:00,30,23850,-54.3,-76.3,235,7
47122,4/15/2020 12:00,50,20590,-55.7,-73.7,310,23
47122,4/15/2020 12:00,70,18440,-54.7,-70.7,265,16
47122,4/15/2020 12:00,100,16180,-54.7,-68.7,285,36
47122,4/15/2020 12:00,150,13580,-53.1,-64.1,265,38
47122,4/15/2020 12:00,200,11720,-53.3,-59.3,285,31
47122,4/15/2020 12:00,250,10300,-58.5,-62.3,260,27
47122,4/15/2020 12:00,300,9130,-50.1,-54.1,280,23
47122,4/15/2020 12:00,400,7190,-34.9,-40.9,320,12
47122,4/15/2020 12:00,500,5600,-22.7,-34.7,330,7
47122,4/15/2020 12:00,700,3044,-4.3,-20.3,95,8
47122,4/15/2020 12:00,850,1479,8.2,-14.8,145,11
47122,4/15/2020 12:00,925,778,11,-3,5,4
47122,4/15/2020 12:00,1000,127,12.6,-0.4,305,5
47122,4/16/2020 0:00,10,31080,-44.7,-76.7,240,11
47122,4/16/2020 0:00,20,26500,-50.9,-73.9,315,6
47122,4/16/2020 0:00,30,23870,-55.5,-75.5,135,11
47122,4/16/2020 0:00,50,20610,-55.5,-74.5,305,11
47122,4/16/2020 0:00,70,18460,-56.1,-74.1,295,20
47122,4/16/2020 0:00,100,16200,-56.5,-72.5,300,30
47122,4/16/2020 0:00,150,13600,-53.5,-68.5,295,37
47122,4/16/2020 0:00,200,11740,-55.5,-68.5,305,48
47122,4/16/2020 0:00,250,10330,-56.9,-68.9,315,43
47122,4/16/2020 0:00,300,9160,-49.3,-63.3,330,56
47122,4/16/2020 0:00,400,7220,-35.5,-51.5,330,22
47122,4/16/2020 0:00,500,5620,-22.9,-41.9,330,11
47122,4/16/2020 0:00,700,3061,-4.7,-19.7,140,12
47122,4/16/2020 0:00,850,1499,6.8,-8.2,165,9
47122,4/16/2020 0:00,925,799,9.4,-2.6,150,21
47122,4/16/2020 0:00,1000,152,10.8,-0.2,95,11
47122,4/16/2020 12:00,20,26470,-52.3,-83.3,10,10
47122,4/16/2020 12:00,30,23860,-54.7,-84.7,325,11
47122,4/16/2020 12:00,50,20610,-56.7,-82.7,355,4
47122,4/16/2020 12:00,70,18480,-56.7,-80.7,315,20
47122,4/16/2020 12:00,100,16210,-55.7,-76.7,310,33
47122,4/16/2020 12:00,150,13630,-54.7,-72.7,280,49
47122,4/16/2020 12:00,200,11780,-56.5,-65.5,280,57
47122,4/16/2020 12:00,250,10380,-56.7,-61.3,270,44
47122,4/16/2020 12:00,300,9200,-48.9,-53.5,265,43
47122,4/16/2020 12:00,400,7240,-31.7,-34,250,30
47122,4/16/2020 12:00,500,5630,-20.7,-31.7,220,25
47122,4/16/2020 12:00,700,3057,-3.5,-28.5,200,17
47122,4/16/2020 12:00,850,1498,7.2,-0.8,165,14
47122,4/16/2020 12:00,925,794,12.8,-1.2,255,9
47122,4/16/2020 12:00,1000,136,16,3,325,5
47122,4/17/2020 0:00,150,13660,-54.7,-66.7,285,67
47122,4/17/2020 0:00,200,11800,-53.3,-66.3,260,64
47122,4/17/2020 0:00,250,10370,-50.9,-63.9,260,85
47122,4/17/2020 0:00,300,9160,-43.7,-59.7,255,88
47122,4/17/2020 0:00,400,7180,-32.3,-49.3,245,68
47122,4/17/2020 0:00,500,5570,-22.3,-34.3,240,46
47122,4/17/2020 0:00,700,3018,-4.5,-4.7,220,25
47122,4/17/2020 0:00,850,1467,2.2,2.1,180,33
47122,4/17/2020 0:00,925,777,6.2,5.5,175,32
47122,4/17/2020 0:00,1000,134,9,6.7,125,11
47122,4/17/2020 12:00,10,31090,-43.9,-70.9,250,8
47122,4/17/2020 12:00,20,26520,-52.1,-74.1,360,7
47122,4/17/2020 12:00,30,23900,-54.1,-75.1,310,13
47122,4/17/2020 12:00,50,20650,-57.9,-77.9,325,21
47122,4/17/2020 12:00,70,18530,-56.1,-77.1,305,14
47122,4/17/2020 12:00,100,16290,-57.3,-77.3,305,37
47122,4/17/2020 12:00,150,13660,-48.9,-71.9,290,53
47122,4/17/2020 12:00,200,11780,-49.9,-70.9,275,68
47122,4/17/2020 12:00,250,10310,-47.3,-68.3,275,72
47122,4/17/2020 12:00,300,9090,-41.7,-65.7,260,73
47122,4/17/2020 12:00,400,7110,-33.3,-60.3,270,33
47122,4/17/2020 12:00,500,5510,-22.7,-49.7,275,30
47122,4/17/2020 12:00,700,2981,-8.3,-13.3,245,25
47122,4/17/2020 12:00,850,1437,4,-2,255,13
47122,4/17/2020 12:00,925,744,8.4,6.1,260,6
47122,4/17/2020 12:00,1000,94,12.2,9.4,295,10
47122,4/18/2020 0:00,20,26580,-49.5,-82.5,240,5
47122,4/18/2020 0:00,30,23950,-54.1,-86.1,225,13
47122,4/18/2020 0:00,50,20700,-60.1,-90.1,345,7
47122,4/18/2020 0:00,70,18580,-57.5,-88.5,280,16
47122,4/18/2020 0:00,100,16330,-55.9,-86.9,300,29
47122,4/18/2020 0:00,150,13710,-52.1,-85.1,295,65
47122,4/18/2020 0:00,200,11840,-49.5,-80.5,305,82
47122,4/18/2020 0:00,250,10380,-47.1,-74.1,305,90
47122,4/18/2020 0:00,300,9160,-42.7,-74.7,305,97
47122,4/18/2020 0:00,400,7180,-35.5,-48.5,305,58
47122,4/18/2020 0:00,500,5580,-21.7,-36.7,325,49
47122,4/18/2020 0:00,700,3012,-4.5,-14.5,325,38
47122,4/18/2020 0:00,850,1466,2,-2,355,19
47122,4/18/2020 0:00,925,778,4.8,0.8,350,13
47122,4/18/2020 0:00,1000,137,9.4,5.5,300,9
47122,4/18/2020 12:00,20,26510,-53.1,-85.1,265,17
47122,4/18/2020 12:00,30,23900,-52.3,-85.3,190,7
47122,4/18/2020 12:00,50,20690,-61.9,-91.9,5,8
47122,4/18/2020 12:00,70,18570,-58.3,-89.3,280,26
47122,4/18/2020 12:00,100,16340,-57.9,-86.9,295,42
47122,4/18/2020 12:00,150,13780,-59.1,-69.1,295,77
47122,4/18/2020 12:00,200,12000,-61.9,-66.9,305,102
47122,4/18/2020 12:00,250,10580,-49.5,-58.5,300,97
47122,4/18/2020 12:00,300,9360,-39.3,-47.3,300,87
47122,4/18/2020 12:00,400,7330,-25.1,-45.1,310,65
47122,4/18/2020 12:00,500,5670,-15.5,-60.5,325,43
47122,4/18/2020 12:00,700,3062,-3.1,-17.1,350,9
47122,4/18/2020 12:00,850,1502,4.4,-0.2,95,9
47122,4/18/2020 12:00,925,806,10.2,3.2,160,2
47122,4/18/2020 12:00,1000,153,12.6,6.6,290,6
47122,4/19/2020 0:00,10,31200,-41.7,-77.7,275,27
47122,4/19/2020 0:00,20,26580,-50.9,-83.9,200,16
47122,4/19/2020 0:00,30,23950,-53.9,-85.9,240,17
47122,4/19/2020 0:00,50,20720,-61.1,-91.1,285,24
47122,4/19/2020 0:00,70,18620,-61.5,-91.5,235,24
47122,4/19/2020 0:00,100,16400,-58.7,-81.7,295,50
47122,4/19/2020 0:00,150,13850,-59.5,-68.5,280,74
47122,4/19/2020 0:00,200,12060,-61.3,-66.2,265,100
47122,4/19/2020 0:00,250,10640,-48.5,-54.5,255,81
47122,4/19/2020 0:00,300,9400,-37.5,-42.5,265,60
47122,4/19/2020 0:00,400,7350,-21.5,-24.8,255,54
47122,4/19/2020 0:00,500,5670,-18.9,-21.2,215,25
47122,4/19/2020 0:00,700,3055,-2.9,-20.9,125,7
47122,4/19/2020 0:00,850,1499,3.8,-0.8,125,15
47122,4/19/2020 0:00,925,804,9.6,1.6,125,20
47122,4/19/2020 0:00,1000,153,12.2,5.2,115,8
47122,4/19/2020 12:00,50,20700,-60.7,-69.7,220,5
47122,4/19/2020 12:00,70,18610,-63.9,-72.9,270,36
47122,4/19/2020 12:00,100,16410,-60.9,-69.9,265,50
47122,4/19/2020 12:00,150,13820,-52.3,-63.3,255,80
47122,4/19/2020 12:00,200,11940,-50.1,-60.1,235,64
47122,4/19/2020 12:00,250,10480,-45.9,-54.9,215,59
47122,4/19/2020 12:00,300,9250,-41.7,-48.7,200,60
47122,4/19/2020 12:00,400,7240,-26.1,-28.4,210,48
47122,4/19/2020 12:00,500,5590,-14.5,-15.9,255,34
47122,4/19/2020 12:00,700,2971,-3.3,-3.4,255,21
47122,4/19/2020 12:00,850,1425,0.4,0.2,110,17
47122,4/19/2020 12:00,925,739,5.6,3.5,90,18
47122,4/19/2020 12:00,1000,95,10.2,8.3,60,6
47122,4/20/2020 0:00,10,31170,-43.5,-78.5,305,23
47122,4/20/2020 0:00,20,26550,-52.3,-79.3,240,8
47122,4/20/2020 0:00,30,23940,-56.3,-82.3,260,10
47122,4/20/2020 0:00,50,20700,-60.5,-88.5,255,21
47122,4/20/2020 0:00,70,18610,-63.3,-92.3,245,27
47122,4/20/2020 0:00,100,16400,-62.1,-91.1,245,55
47122,4/20/2020 0:00,150,13810,-51.3,-78.3,260,71
47122,4/20/2020 0:00,200,11930,-48.1,-72.1,270,86
47122,4/20/2020 0:00,250,10470,-48.5,-65.5,285,112
47122,4/20/2020 0:00,300,9250,-40.1,-58.1,275,119
47122,4/20/2020 0:00,400,7220,-26.5,-63.5,275,92
47122,4/20/2020 0:00,500,5580,-15.7,-60.7,275,79
47122,4/20/2020 0:00,700,2973,-4.3,-10.3,285,41
47122,4/20/2020 0:00,850,1422,0,-0.9,300,12
47122,4/20/2020 0:00,925,739,4.4,1.9,255,8
47122,4/20/2020 0:00,1000,97,9.2,4.5,235,4
47122,4/20/2020 12:00,10,30980,-47.9,-81.9,325,15
47122,4/20/2020 12:00,20,26440,-53.9,-82.9,300,8
47122,4/20/2020 12:00,30,23860,-54.7,-81.7,225,8
47122,4/20/2020 12:00,50,20620,-64.3,-86.3,215,18
47122,4/20/2020 12:00,70,18530,-60.7,-79.7,265,31
47122,4/20/2020 12:00,100,16320,-62.9,-78.9,255,77
47122,4/20/2020 12:00,150,13780,-54.1,-68.1,260,70
47122,4/20/2020 12:00,200,11940,-58.3,-65.3,265,139
47122,4/20/2020 12:00,250,10510,-48.1,-60.1,270,127
47122,4/20/2020 12:00,300,9280,-38.1,-60.1,275,111
47122,4/20/2020 12:00,400,7240,-24.1,-38.1,275,102
47122,4/20/2020 12:00,500,5580,-13.3,-58.3,270,82
47122,4/20/2020 12:00,700,2966,-2.7,-51.7,275,47
47122,4/20/2020 12:00,850,1426,-1.5,-5.8,300,30
47122,4/20/2020 12:00,925,748,3.4,0,300,28
47122,4/20/2020 12:00,1000,109,8.8,2.8,280,15
47122,4/21/2020 0:00,10,31130,-45.5,-80.5,250,9
47122,4/21/2020 0:00,20,26550,-51.3,-84.3,290,14
47122,4/21/2020 0:00,30,23930,-56.3,-87.3,230,13
47122,4/21/2020 0:00,50,20670,-57.1,-88.1,270,12
47122,4/21/2020 0:00,70,18560,-60.1,-90.1,240,46
47122,4/21/2020 0:00,100,16340,-60.1,-90.1,265,66
47122,4/21/2020 0:00,150,13760,-52.3,-79.3,265,81
47122,4/21/2020 0:00,200,11890,-55.5,-65.5,250,96
47122,4/21/2020 0:00,250,10460,-49.7,-57.7,255,100
47122,4/21/2020 0:00,300,9230,-39.7,-47.7,260,88
47122,4/21/2020 0:00,400,7200,-25.1,-40.1,260,82
47122,4/21/2020 0:00,500,5540,-14.9,-48.9,260,84
47122,4/21/2020 0:00,700,2947,-7.1,-55.1,285,65
47122,4/21/2020 0:00,850,1434,-3.5,-8.1,285,28
47122,4/21/2020 0:00,925,756,2.6,-2.4,280,21
47122,4/21/2020 0:00,1000,118,8.2,2.2,270,12
47122,4/21/2020 12:00,20,26450,-52.5,-84.5,260,11
47122,4/21/2020 12:00,30,23840,-54.1,-86.1,260,13
47122,4/21/2020 12:00,50,20590,-59.3,-89.3,210,21
47122,4/21/2020 12:00,70,18470,-58.7,-89.7,245,30
47122,4/21/2020 12:00,100,16250,-62.1,-92.1,265,72
47122,4/21/2020 12:00,150,13680,-49.5,-72.5,265,84
47122,4/21/2020 12:00,200,11820,-58.7,-68.7,270,127
47122,4/21/2020 12:00,250,10390,-48.1,-59.1,260,138
47122,4/21/2020 12:00,300,9160,-37.7,-60.7,270,139
47122,4/21/2020 12:00,400,7120,-24.5,-45.5,265,119
47122,4/21/2020 12:00,500,5460,-16.3,-56.3,275,108
47122,4/21/2020 12:00,700,2918,-16.9,-46.9,295,53
47122,4/21/2020 12:00,850,1434,-7.3,-12,290,35
47122,4/21/2020 12:00,925,768,-0.9,-10.9,290,33
47122,4/21/2020 12:00,1000,139,5,-9,295,21
47122,4/22/2020 0:00,20,26480,-55.3,-87.3,135,8
47122,4/22/2020 0:00,30,23860,-53.3,-85.3,280,10
47122,4/22/2020 0:00,50,20590,-59.9,-89.9,235,24
47122,4/22/2020 0:00,70,18460,-56.9,-87.9,260,35
47122,4/22/2020 0:00,100,16210,-56.7,-87.7,270,62
47122,4/22/2020 0:00,150,13600,-51.3,-81.3,265,88
47122,4/22/2020 0:00,200,11720,-48.9,-72.9,260,88
47122,4/22/2020 0:00,250,10250,-52.1,-66.1,270,98
47122,4/22/2020 0:00,300,9060,-45.9,-58.9,270,114
47122,4/22/2020 0:00,400,7070,-29.3,-59.3,270,109
47122,4/22/2020 0:00,500,5450,-21.5,-62.5,285,77
47122,4/22/2020 0:00,700,2933,-11.5,-22.5,300,36
47122,4/22/2020 0:00,850,1439,-7.3,-10.1,285,26
47122,4/22/2020 0:00,925,771,-0.9,-7.9,295,17
47122,4/22/2020 0:00,1000,141,5.2,-6.8,310,18
47122,4/22/2020 12:00,20,26450,-52.1,-85.1,280,10
47122,4/22/2020 12:00,30,23850,-54.7,-86.7,225,17
47122,4/22/2020 12:00,50,20560,-51.5,-84.5,275,15
47122,4/22/2020 12:00,70,18450,-57.1,-88.1,235,17
47122,4/22/2020 12:00,100,16190,-54.5,-85.5,265,63
47122,4/22/2020 12:00,150,13600,-54.3,-82.3,275,82
47122,4/22/2020 12:00,200,11740,-48.9,-72.9,275,113
47122,4/22/2020 12:00,250,10280,-47.9,-67.9,280,164
47122,4/22/2020 12:00,300,9060,-39.5,-62.5,280,166
47122,4/22/2020 12:00,400,7050,-31.9,-70.9,285,91
47122,4/22/2020 12:00,500,5450,-25.9,-47.9,300,40
47122,4/22/2020 12:00,700,2941,-11.5,-18.5,310,37
47122,4/22/2020 12:00,850,1444,-6.3,-8.4,295,22
47122,4/22/2020 12:00,925,776,-0.5,-5.5,295,27
47122,4/22/2020 12:00,1000,146,5.4,-4.6,275,19
47122,4/23/2020 0:00,10,31160,-45.1,-80.1,190,16
47122,4/23/2020 0:00,20,26550,-50.5,-83.5,245,4
47122,4/23/2020 0:00,30,23910,-51.7,-84.7,155,7
47122,4/23/2020 0:00,50,20610,-54.1,-86.1,295,10
47122,4/23/2020 0:00,70,18480,-56.9,-87.9,280,15
47122,4/23/2020 0:00,100,16200,-53.7,-85.7,265,65
47122,4/23/2020 0:00,150,13600,-54.5,-86.5,275,90
47122,4/23/2020 0:00,200,11740,-51.7,-75.7,275,119
47122,4/23/2020 0:00,250,10280,-47.7,-68.7,270,129
47122,4/23/2020 0:00,300,9060,-39.5,-62.5,275,139
47122,4/23/2020 0:00,400,7040,-30.3,-70.3,270,80
47122,4/23/2020 0:00,500,5460,-28.1,-38.1,315,31
47122,4/23/2020 0:00,700,2954,-11.5,-19.5,315,42
47122,4/23/2020 0:00,850,1452,-5.9,-8.8,305,33
47122,4/23/2020 0:00,925,781,0.2,-5.8,290,19
47122,4/23/2020 0:00,1000,149,6.2,-3.8,295,13
47122,4/23/2020 12:00,20,26540,-51.3,-84.3,145,2
47122,4/23/2020 12:00,30,23910,-50.9,-83.9,270,14
47122,4/23/2020 12:00,50,20610,-54.9,-86.9,270,8
47122,4/23/2020 12:00,70,18460,-50.9,-83.9,290,24
47122,4/23/2020 12:00,100,16180,-53.9,-85.9,270,60
47122,4/23/2020 12:00,150,13580,-53.1,-85.1,270,88
47122,4/23/2020 12:00,200,11720,-50.7,-73.7,275,100
47122,4/23/2020 12:00,250,10270,-50.3,-70.3,270,143
47122,4/23/2020 12:00,300,9050,-41.5,-61.5,270,139
47122,4/23/2020 12:00,400,7050,-33.3,-72.3,275,79
47122,4/23/2020 12:00,500,5460,-26.7,-54.7,275,48
47122,4/23/2020 12:00,700,2954,-10.7,-29.7,280,25
47122,4/23/2020 12:00,850,1445,-4.7,-11.7,300,21
47122,4/23/2020 12:00,925,773,1.2,-5.8,280,22
47122,4/23/2020 12:00,1000,139,7.2,-4.8,270,14
47122,4/24/2020 0:00,20,26570,-50.3,-83.3,160,3
47122,4/24/2020 0:00,30,23910,-51.7,-84.7,195,19
47122,4/24/2020 0:00,50,20610,-54.5,-86.5,270,12
47122,4/24/2020 0:00,70,18480,-56.9,-87.9,260,31
47122,4/24/2020 0:00,100,16170,-53.1,-85.1,275,56
47122,4/24/2020 0:00,150,13550,-50.5,-83.5,265,77
47122,4/24/2020 0:00,200,11650,-46.7,-80.7,265,88
47122,4/24/2020 0:00,250,10160,-45.1,-80.1,265,87
47122,4/24/2020 0:00,300,8940,-44.1,-78.1,275,70
47122,4/24/2020 0:00,400,6980,-37.1,-65.1,295,49
47122,4/24/2020 0:00,500,5420,-31.3,-46.3,300,54
47122,4/24/2020 0:00,700,2954,-14.5,-21.5,300,38
47122,4/24/2020 0:00,850,1445,-2.5,-16.5,270,23
47122,4/24/2020 0:00,925,766,3.6,-15.4,270,21
47122,4/24/2020 0:00,1000,131,6,-1,195,11
47122,4/24/2020 12:00,10,31080,-46.3,-80.3,275,8
47122,4/24/2020 12:00,20,26490,-49.1,-83.1,225,8
47122,4/24/2020 12:00,30,23850,-49.7,-82.7,300,17
47122,4/24/2020 12:00,50,20550,-54.1,-86.1,290,8
47122,4/24/2020 12:00,70,18400,-53.9,-85.9,230,21
47122,4/24/2020 12:00,100,16110,-54.5,-86.5,265,65
47122,4/24/2020 12:00,150,13510,-52.3,-80.3,270,64
47122,4/24/2020 12:00,200,11650,-52.7,-72.7,275,76
47122,4/24/2020 12:00,250,10230,-54.3,-71.3,280,70
47122,4/24/2020 12:00,300,9050,-49.5,-64.5,295,71
47122,4/24/2020 12:00,400,7100,-33.9,-46.9,300,66
47122,4/24/2020 12:00,500,5500,-20.9,-34.9,300,63
47122,4/24/2020 12:00,700,2950,-7.7,-24.7,285,36
47122,4/24/2020 12:00,850,1409,4.2,-23.8,260,30
47122,4/24/2020 12:00,925,718,7,-7,235,30
47122,4/24/2020 12:00,1000,73,11.2,2.2,200,11
47122,4/25/2020 0:00,100,16150,-54.7,-86.7,260,56
47122,4/25/2020 0:00,150,13550,-53.1,-85.1,265,74
47122,4/25/2020 0:00,200,11690,-53.7,-76.7,270,76
47122,4/25/2020 0:00,250,10260,-56.1,-74.1,260,75
47122,4/25/2020 0:00,300,9090,-50.1,-67.1,255,68
47122,4/25/2020 0:00,400,7150,-34.5,-52.5,265,68
47122,4/25/2020 0:00,500,5540,-22.1,-44.1,265,64
47122,4/25/2020 0:00,700,2987,-4.7,-23.7,250,44
47122,4/25/2020 0:00,850,1425,6,-8,255,41
47122,4/25/2020 0:00,925,729,9,-1,225,38
47122,4/25/2020 0:00,1000,78,14.2,-0.8,210,19
47122,4/25/2020 12:00,10,31030,-47.3,-81.3,265,8
47122,4/25/2020 12:00,20,26480,-52.7,-84.7,215,8
47122,4/25/2020 12:00,30,23860,-51.5,-84.5,265,15
47122,4/25/2020 12:00,50,20560,-49.9,-82.9,270,27
47122,4/25/2020 12:00,70,18390,-53.1,-85.1,265,47
47122,4/25/2020 12:00,100,16120,-57.7,-88.7,260,63
47122,4/25/2020 12:00,150,13530,-54.3,-79.3,260,84
47122,4/25/2020 12:00,200,11670,-51.7,-71.7,255,103
47122,4/25/2020 12:00,250,10220,-52.9,-68.9,265,106
47122,4/25/2020 12:00,300,9030,-48.5,-62.5,270,97
47122,4/25/2020 12:00,400,7100,-35.9,-50.9,265,81
47122,4/25/2020 12:00,500,5510,-24.9,-35.9,265,71
47122,4/25/2020 12:00,700,2980,-7.5,-16.5,265,44
47122,4/25/2020 12:00,850,1433,4.2,-18.8,275,24
47122,4/25/2020 12:00,925,743,7,-1,290,16
47122,4/25/2020 12:00,1000,98,10.6,4.6,250,5
47122,4/26/2020 0:00,150,13510,-54.7,-86.7,265,90
47122,4/26/2020 0:00,200,11670,-55.3,-87.3,255,99
47122,4/26/2020 0:00,250,10230,-50.9,-74.9,260,113
47122,4/26/2020 0:00,300,9040,-48.5,-68.5,255,111
47122,4/26/2020 0:00,400,7090,-36.5,-58.5,260,84
47122,4/26/2020 0:00,500,5500,-26.3,-49.3,270,53
47122,4/26/2020 0:00,700,2992,-9.9,-27.9,310,24
47122,4/26/2020 0:00,850,1469,-1.3,-15.3,310,22
47122,4/26/2020 0:00,925,788,4.4,-7.6,325,15
47122,4/26/2020 0:00,1000,148,8.6,1.6,290,7
47122,4/26/2020 12:00,20,26490,-53.1,-85.1,265,14
47122,4/26/2020 12:00,30,23860,-50.7,-83.7,255,26
47122,4/26/2020 12:00,50,20540,-53.1,-85.1,260,37
47122,4/26/2020 12:00,70,18380,-55.7,-86.7,245,50
47122,4/26/2020 12:00,100,16100,-54.5,-86.5,260,66
47122,4/26/2020 12:00,150,13500,-53.3,-81.3,255,74
47122,4/26/2020 12:00,200,11640,-52.5,-76.5,255,88
47122,4/26/2020 12:00,250,10190,-49.9,-69.9,255,76
47122,4/26/2020 12:00,300,8990,-48.3,-63.3,260,69
47122,4/26/2020 12:00,400,7080,-39.7,-50.7,265,79
47122,4/26/2020 12:00,500,5520,-28.9,-47.9,275,41
47122,4/26/2020 12:00,700,3022,-11.3,-15.9,295,10
47122,4/26/2020 12:00,850,1496,1.8,-10.2,295,15
47122,4/26/2020 12:00,925,807,7.4,-11.6,305,28
47122,4/26/2020 12:00,1000,161,11.6,-4.4,285,12
47122,4/27/2020 0:00,20,26520,-52.5,-84.5,165,12
47122,4/27/2020 0:00,30,23870,-51.5,-84.5,235,22
47122,4/27/2020 0:00,50,20530,-50.5,-83.5,255,38
47122,4/27/2020 0:00,70,18370,-57.1,-88.1,275,50
47122,4/27/2020 0:00,100,16100,-54.1,-86.1,260,61
47122,4/27/2020 0:00,150,13510,-54.5,-84.5,270,61
47122,4/27/2020 0:00,200,11650,-52.3,-75.3,275,66
47122,4/27/2020 0:00,250,10210,-52.7,-69.7,275,55
47122,4/27/2020 0:00,300,9020,-51.3,-64.3,285,33
47122,4/27/2020 0:00,400,7100,-37.7,-52.7,305,30
47122,4/27/2020 0:00,500,5520,-26.1,-38.1,285,33
47122,4/27/2020 0:00,700,3023,-12.5,-18.5,300,25
47122,4/27/2020 0:00,850,1502,-0.1,-7.1,275,16
47122,4/27/2020 0:00,925,817,5.6,-7.4,305,13
47122,4/27/2020 0:00,1000,175,8.2,1.2,230,5
47122,4/27/2020 12:00,100,16100,-57.7,-88.7,275,55
47122,4/27/2020 12:00,150,13540,-53.9,-78.9,275,47
47122,4/27/2020 12:00,200,11700,-55.1,-78.1,285,32
47122,4/27/2020 12:00,250,10270,-50.3,-73.3,325,28
47122,4/27/2020 12:00,300,9070,-46.7,-70.7,340,29
47122,4/27/2020 12:00,400,7120,-35.3,-55.3,305,26
47122,4/27/2020 12:00,500,5540,-26.5,-44.5,320,23
47122,4/27/2020 12:00,700,3026,-11.3,-15.1,335,7
47122,4/27/2020 12:00,850,1502,1.6,-9.4,305,16
47122,4/27/2020 12:00,925,814,7.6,-7.4,290,22
47122,4/27/2020 12:00,1000,167,11.2,0.2,275,13
47122,4/28/2020 0:00,20,26510,-49.1,-83.1,260,30
47122,4/28/2020 0:00,30,23840,-51.3,-84.3,230,37
47122,4/28/2020 0:00,50,20540,-55.3,-87.3,260,35
47122,4/28/2020 0:00,70,18410,-58.7,-89.7,290,49
47122,4/28/2020 0:00,100,16180,-60.1,-90.1,290,56
47122,4/28/2020 0:00,150,13630,-56.9,-76.9,300,55
47122,4/28/2020 0:00,200,11810,-59.9,-70.9,330,46
47122,4/28/2020 0:00,250,10420,-57.5,-67.5,345,55
47122,4/28/2020 0:00,300,9240,-47.7,-60.7,340,60
47122,4/28/2020 0:00,400,7270,-31.7,-44.7,340,43
47122,4/28/2020 0:00,500,5650,-18.9,-34.9,345,35
47122,4/28/2020 0:00,700,3056,-6.3,-24.3,335,23
47122,4/28/2020 0:00,850,1520,1.6,-9.4,275,16
47122,4/28/2020 0:00,925,832,7.4,-12.6,285,18
47122,4/28/2020 0:00,1000,189,9.2,-1.8,205,6
47122,4/28/2020 12:00,20,26430,-47.7,-81.7,245,27
47122,4/28/2020 12:00,30,23760,-51.3,-84.3,260,40
47122,4/28/2020 12:00,50,20500,-59.7,-89.7,270,42
47122,4/28/2020 12:00,70,18410,-58.9,-83.9,270,28
47122,4/28/2020 12:00,100,16180,-61.9,-80.9,295,54
47122,4/28/2020 12:00,150,13670,-59.9,-71.9,290,52
47122,4/28/2020 12:00,200,11890,-64.7,-72.7,300,48
47122,4/28/2020 12:00,250,10500,-55.5,-65.5,295,41
47122,4/28/2020 12:00,300,9320,-45.9,-57.9,295,44
47122,4/28/2020 12:00,400,7330,-28.9,-43.9,290,45
47122,4/28/2020 12:00,500,5690,-17.5,-27.5,305,28
47122,4/28/2020 12:00,700,3081,0.2,-11.8,320,21
47122,4/28/2020 12:00,850,1509,6.6,-3.4,290,23
47122,4/28/2020 12:00,925,809,11.6,-7.4,265,23
47122,4/28/2020 12:00,1000,156,13.4,6.4,220,18
47122,4/29/2020 0:00,20,26440,-48.5,-75.5,245,35
47122,4/29/2020 0:00,30,23770,-53.3,-77.3,240,34
47122,4/29/2020 0:00,50,20520,-57.3,-78.3,270,28
47122,4/29/2020 0:00,70,18420,-60.1,-78.1,280,48
47122,4/29/2020 0:00,100,16210,-62.1,-78.1,285,51
47122,4/29/2020 0:00,150,13690,-62.1,-74.1,275,49
47122,4/29/2020 0:00,200,11910,-62.3,-74.3,300,48
47122,4/29/2020 0:00,250,10510,-54.1,-66.1,295,36
47122,4/29/2020 0:00,300,9320,-46.7,-55.7,305,33
47122,4/29/2020 0:00,400,7350,-31.5,-44.5,335,21
47122,4/29/2020 0:00,500,5720,-18.3,-28.3,310,16
47122,4/29/2020 0:00,700,3105,1.4,-14.6,250,13
47122,4/29/2020 0:00,850,1526,5.6,-6.4,265,16
47122,4/29/2020 0:00,925,827,10.8,-3.2,265,22
47122,4/29/2020 0:00,1000,178,10.2,4.2,175,7
47122,4/29/2020 12:00,10,31050,-41.1,-74.1,305,47
47122,4/29/2020 12:00,20,26420,-43.1,-73.1,265,30
47122,4/29/2020 12:00,30,23760,-55.1,-78.1,270,51
47122,4/29/2020 12:00,50,20540,-57.7,-77.7,270,40
47122,4/29/2020 12:00,70,18440,-61.3,-78.3,280,42
