,label,EAD,EDD,year,month,day,hour,DayName,Arpt_cond,P_Airp,P_AAR,P_ADR,Arrival_remainder,Departure_remainder,WD_850,WD_925,WD_1000,WS_850,WS_925,WS_1000,WD,WSPD,WS_GST,VIS,WC,RN,CA_TOT,CLA_1LYR,BASE_1LYR,CLA_2LYR,BASE_2LYR,CLA_3LYR,BASE_3LYR,CLA_4LYR,BASE_4LYR,RVR,WDIR_t,WSPD_t,WG_t,VIS_t,WC_t,CLA_1LYR_t,BASE_1LYR_t,CLA_2LYR_t,BASE_2LYR_t,CLA_3LYR_t,BASE_3LYR_t
2841,18.0,19.0,40.0,2019,4,29,9,1,1.0,1.0,22.72023387216735,40.0,2.0,0.0,210.0,130.0,50.0,3.0,8.0,5.0,5,7,0.0,1000,1,0.0,8,2.0,50.0,4.0,150.0,8.0,200.0,0.0,400.0,1000.0,70.0,6.0,0.0,7000.0,0,2,30.0,7,120.0,0,400.0
2842,16.0,14.0,44.0,2019,4,29,10,1,1.0,1.0,18.755577387086284,38.0,1.0,2.0,210.0,130.0,50.0,3.0,8.0,5.0,3,8,0.0,1000,1,0.0,8,2.0,40.0,4.0,80.0,8.0,180.0,0.0,400.0,1000.0,80.0,6.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
2843,34.0,32.0,26.0,2019,4,29,11,1,1.0,1.0,17.37697738614751,40.0,0.0,2.0,210.0,130.0,50.0,3.0,8.0,5.0,3,6,0.0,1000,1,0.0,8,2.0,40.0,6.0,90.0,8.0,160.0,0.0,400.0,1000.0,320.0,7.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
2844,21.0,23.0,34.0,2019,4,29,12,1,1.0,1.0,32.11764451795027,25.0,2.0,0.0,65.0,105.0,45.0,10.0,13.0,6.0,2,4,0.0,1000,1,0.0,8,2.0,40.0,6.0,90.0,8.0,160.0,0.0,400.0,1000.0,320.0,7.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
2845,27.0,27.0,30.0,2019,4,29,13,1,1.0,1.0,22.07790251453646,28.0,4.0,4.0,65.0,105.0,45.0,10.0,13.0,6.0,5,3,0.0,1000,1,0.0,8,2.0,40.0,7.0,80.0,8.0,180.0,0.0,400.0,1000.0,320.0,7.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
2846,30.0,27.0,34.0,2019,4,29,14,1,1.0,1.0,27.328370866095256,28.0,0.0,0.0,65.0,105.0,45.0,10.0,13.0,6.0,33,7,0.0,1000,1,0.0,8,2.0,40.0,7.0,80.0,8.0,180.0,0.0,400.0,1000.0,320.0,7.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
2847,28.0,35.0,21.0,2019,4,29,15,1,1.0,1.0,28.296008067790492,29.0,0.0,3.0,65.0,105.0,45.0,10.0,13.0,6.0,34,8,0.0,1000,1,0.0,8,7.0,80.0,8.0,180.0,0.0,400.0,0.0,400.0,1000.0,320.0,7.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
2848,35.0,32.0,22.0,2019,4,29,16,1,1.0,1.0,31.19823175540183,30.0,4.0,0.0,65.0,105.0,45.0,10.0,13.0,6.0,33,9,0.0,1000,1,0.0,8,7.0,80.0,8.0,180.0,0.0,400.0,0.0,400.0,1000.0,330.0,8.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
2849,40.0,41.0,18.0,2019,4,29,17,1,1.0,1.0,33.878441909755274,25.0,0.0,1.0,65.0,105.0,45.0,10.0,13.0,6.0,32,4,0.0,1000,1,0.0,5,2.0,150.0,5.0,200.0,0.0,400.0,0.0,400.0,1000.0,330.0,8.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
2850,27.0,28.0,29.0,2019,4,29,18,1,1.0,1.0,38.89318937674161,24.0,10.0,0.0,330.0,85.0,55.0,5.0,9.0,4.0,34,4,0.0,1000,1,0.0,2,2.0,200.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,330.0,8.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
2851,26.0,25.0,34.0,2019,4,29,19,1,1.0,1.0,27.338062643998317,26.0,0.0,7.0,330.0,85.0,55.0,5.0,9.0,4.0,33,6,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,330.0,8.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
2852,29.0,29.0,36.0,2019,4,29,20,1,1.0,1.0,26.81610700142094,34.0,0.0,0.0,330.0,85.0,55.0,5.0,9.0,4.0,36,3,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,330.0,8.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
2853,26.0,25.0,32.0,2019,4,29,21,1,1.0,1.0,29.61573347332284,32.0,0.0,2.0,330.0,85.0,55.0,5.0,9.0,4.0,32,2,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,330.0,8.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
2854,20.0,22.0,22.0,2019,4,29,22,1,1.0,1.0,24.686479260097002,27.0,2.0,8.0,330.0,85.0,55.0,5.0,9.0,4.0,16,2,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,330.0,10.0,0.0,7000.0,0,0,400.0,0,400.0,0,400.0
2855,6.0,6.0,13.0,2019,4,29,23,1,1.0,1.0,19.068444676801796,29.0,4.0,0.0,330.0,85.0,55.0,5.0,9.0,4.0,34,3,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,330.0,10.0,0.0,7000.0,0,0,400.0,0,400.0,0,400.0
2856,5.0,4.0,14.0,2019,4,30,0,2,1.0,1.0,7.2639805645019315,26.0,1.0,0.0,345.0,75.0,85.0,8.0,3.0,5.0,31,3,0.0,1000,1,0.0,2,2.0,200.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,330.0,10.0,0.0,7000.0,0,0,400.0,0,400.0,0,400.0
2857,1.0,2.0,8.0,2019,4,30,1,2,1.0,1.0,4.852971760123179,10.0,0.0,1.0,345.0,75.0,85.0,8.0,3.0,5.0,2,1,0.0,1000,1,0.0,3,3.0,200.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,330.0,10.0,0.0,7000.0,0,0,400.0,0,400.0,0,400.0
2858,1.0,1.0,2.0,2019,4,30,2,2,1.0,1.0,1.7273239406252427,8.0,2.0,0.0,345.0,75.0,85.0,8.0,3.0,5.0,34,2,0.0,1000,1,0.0,1,1.0,200.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,330.0,10.0,0.0,7000.0,0,0,400.0,0,400.0,0,400.0
2859,6.0,2.0,0.0,2019,4,30,3,2,1.0,1.0,2.407792820479556,2.0,0.0,0.0,345.0,75.0,85.0,8.0,3.0,5.0,8,1,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,330.0,10.0,0.0,7000.0,0,0,400.0,0,400.0,0,400.0
2860,25.0,21.0,2.0,2019,4,30,4,2,1.0,1.0,7.8404906674445405,2.0,0.0,0.0,345.0,75.0,85.0,8.0,3.0,5.0,5,2,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,30.0,7.0,0.0,7000.0,0,2,30.0,7,180.0,0,400.0
2861,25.0,30.0,4.0,2019,4,30,5,2,1.0,1.0,22.47037456051057,2.0,2.0,0.0,345.0,75.0,85.0,8.0,3.0,5.0,4,1,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,30.0,7.0,0.0,7000.0,0,2,30.0,7,180.0,0,400.0
2862,40.0,42.0,18.0,2019,4,30,6,2,1.0,1.0,27.991487092372083,2.0,0.0,0.0,270.0,255.0,275.0,8.0,5.0,7.0,4,4,0.0,1000,1,0.0,4,2.0,30.0,4.0,180.0,0.0,400.0,0.0,400.0,1000.0,30.0,7.0,0.0,7000.0,0,2,30.0,7,180.0,0,400.0
2863,26.0,30.0,29.0,2019,4,30,7,2,1.0,1.0,36.50881793048597,8.0,1.0,8.0,270.0,255.0,275.0,8.0,5.0,7.0,5,4,0.0,1000,1,0.0,5,2.0,30.0,5.0,180.0,0.0,400.0,0.0,400.0,1000.0,30.0,7.0,0.0,7000.0,0,2,30.0,7,180.0,0,400.0
2864,22.0,19.0,36.0,2019,4,30,8,2,1.0,1.0,27.342249136477694,22.0,5.0,3.0,270.0,255.0,275.0,8.0,5.0,7.0,5,6,0.0,1000,1,0.0,4,1.0,30.0,4.0,180.0,0.0,400.0,0.0,400.0,1000.0,30.0,7.0,0.0,7000.0,0,2,30.0,7,180.0,0,400.0
2865,19.0,19.0,42.0,2019,4,30,9,2,1.0,1.0,20.636661625235305,36.0,1.0,0.0,270.0,255.0,275.0,8.0,5.0,7.0,4,6,0.0,1000,1,0.0,4,4.0,180.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,30.0,7.0,0.0,7000.0,0,2,30.0,7,180.0,0,400.0
2866,17.0,13.0,42.0,2019,4,30,10,2,1.0,1.0,18.610974993144797,37.0,1.0,3.0,270.0,255.0,275.0,8.0,5.0,7.0,2,4,0.0,1000,1,0.0,4,4.0,180.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,30.0,6.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
2867,32.0,35.0,25.0,2019,4,30,11,2,1.0,1.0,17.784185610018824,43.0,0.0,1.0,270.0,255.0,275.0,8.0,5.0,7.0,34,3,0.0,1000,1,0.0,6,3.0,120.0,6.0,200.0,0.0,400.0,0.0,400.0,1000.0,240.0,8.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
2868,26.0,29.0,33.0,2019,4,30,12,2,1.0,1.0,32.88025567295994,29.0,0.0,0.0,285.0,270.0,305.0,11.0,13.0,5.0,29,7,0.0,1000,1,0.0,6,2.0,120.0,6.0,200.0,0.0,400.0,0.0,400.0,1000.0,240.0,8.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
2869,37.0,30.0,34.0,2019,4,30,13,2,1.0,1.0,26.486993730765825,32.0,2.0,2.0,285.0,270.0,305.0,11.0,13.0,5.0,29,9,0.0,1000,1,0.0,6,2.0,120.0,6.0,200.0,0.0,400.0,0.0,400.0,1000.0,240.0,8.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
2870,26.0,29.0,32.0,2019,4,30,14,2,1.0,1.0,31.730761449983774,34.0,0.0,0.0,285.0,270.0,305.0,11.0,13.0,5.0,28,10,0.0,1000,1,0.0,6,6.0,180.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,310.0,8.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
2871,32.0,35.0,25.0,2019,4,30,15,2,1.0,1.0,26.86773467945831,30.0,0.0,4.0,285.0,270.0,305.0,11.0,13.0,5.0,28,11,0.0,1000,1,0.0,6,6.0,180.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,310.0,8.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
2872,37.0,37.0,23.0,2019,4,30,16,2,1.0,1.0,32.72893303396409,24.0,7.0,0.0,285.0,270.0,305.0,11.0,13.0,5.0,28,13,0.0,1000,1,0.0,6,6.0,180.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,310.0,8.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
2873,44.0,41.0,22.0,2019,4,30,17,2,1.0,1.0,37.6632111835763,24.0,0.0,0.0,285.0,270.0,305.0,11.0,13.0,5.0,29,11,0.0,1000,1,0.0,5,5.0,180.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,310.0,8.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
2874,26.0,28.0,31.0,2019,4,30,18,2,1.0,1.0,40.337364077925166,20.0,1.0,0.0,315.0,305.0,225.0,12.0,11.0,2.0,30,9,0.0,1000,1,0.0,5,5.0,180.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,310.0,8.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
2875,26.0,23.0,38.0,2019,4,30,19,2,1.0,1.0,26.90775627500705,22.0,1.0,7.0,315.0,305.0,225.0,12.0,11.0,2.0,30,7,0.0,1000,1,0.0,6,6.0,180.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,310.0,8.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
2876,33.0,31.0,34.0,2019,4,30,20,2,1.0,1.0,26.75210353094691,35.0,0.0,0.0,315.0,305.0,225.0,12.0,11.0,2.0,30,6,0.0,1000,1,0.0,6,6.0,180.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,310.0,8.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
2877,23.0,24.0,31.0,2019,4,30,21,2,1.0,1.0,31.77790106231971,29.0,0.0,7.0,315.0,305.0,225.0,12.0,11.0,2.0,30,6,0.0,1000,1,0.0,5,5.0,150.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,310.0,8.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
2878,19.0,24.0,18.0,2019,4,30,22,2,1.0,1.0,24.33044295305963,30.0,0.0,2.0,315.0,305.0,225.0,12.0,11.0,2.0,30,6,0.0,1000,1,0.0,7,7.0,140.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,260.0,10.0,0.0,7000.0,0,2,30.0,7,180.0,0,400.0
2879,5.0,5.0,12.0,2019,4,30,23,2,1.0,1.0,19.630618486226506,29.0,2.0,0.0,315.0,305.0,225.0,12.0,11.0,2.0,29,7,0.0,1000,1,0.0,7,7.0,140.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,260.0,10.0,0.0,7000.0,0,2,30.0,7,180.0,0,400.0
2880,3.0,4.0,22.0,2019,5,1,0,3,1.0,1.0,6.868682277739362,28.0,0.0,0.0,315.0,325.0,275.0,6.0,13.0,2.0,29,9,0.0,1000,1,0.0,6,6.0,150.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,260.0,10.0,0.0,7000.0,0,2,30.0,7,180.0,0,400.0
2881,4.0,3.0,7.0,2019,5,1,1,3,1.0,1.0,4.829475741099548,12.0,0.0,2.0,315.0,325.0,275.0,6.0,13.0,2.0,28,7,0.0,1000,1,0.0,6,4.0,40.0,6.0,150.0,0.0,400.0,0.0,400.0,1000.0,260.0,10.0,0.0,7000.0,0,2,30.0,7,180.0,0,400.0
2882,0.0,0.0,1.0,2019,5,1,2,3,1.0,1.0,2.1970482785871766,8.0,1.0,0.0,315.0,325.0,275.0,6.0,13.0,2.0,29,10,0.0,1000,1,0.0,6,4.0,40.0,6.0,150.0,0.0,400.0,0.0,400.0,1000.0,200.0,5.0,0.0,4200.0,3,7,30.0,0,400.0,0,400.0
2883,9.0,3.0,1.0,2019,5,1,3,3,1.0,1.0,1.6232720792455426,4.0,0.0,0.0,315.0,325.0,275.0,6.0,13.0,2.0,28,7,0.0,1000,1,0.0,2,2.0,40.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,200.0,5.0,0.0,4200.0,3,7,30.0,0,400.0,0,400.0
2884,21.0,23.0,1.0,2019,5,1,4,3,1.0,1.0,8.98655670845517,0.0,0.0,0.0,315.0,325.0,275.0,6.0,13.0,2.0,2,2,0.0,1000,1,0.0,3,3.0,50.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,200.0,5.0,0.0,4200.0,3,7,30.0,0,400.0,0,400.0
2885,29.0,29.0,2.0,2019,5,1,5,3,1.0,1.0,22.357876574145422,2.0,0.0,0.0,315.0,325.0,275.0,6.0,13.0,2.0,28,5,0.0,1000,1,0.0,2,2.0,40.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,200.0,5.0,0.0,4200.0,3,7,30.0,0,400.0,0,400.0
2886,28.0,35.0,17.0,2019,5,1,6,3,1.0,1.0,27.807596940794344,4.0,5.0,0.0,335.0,335.0,280.0,28.0,15.0,9.0,22,3,0.0,1000,1,0.0,2,2.0,30.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,200.0,5.0,0.0,4200.0,3,7,30.0,0,400.0,0,400.0
2887,32.0,32.0,24.0,2019,5,1,7,3,1.0,1.0,31.317634551537186,9.0,2.0,9.0,335.0,335.0,280.0,28.0,15.0,9.0,24,4,0.0,1000,1,0.0,2,2.0,30.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,300.0,10.0,0.0,7000.0,0,7,30.0,0,400.0,0,400.0
2888,19.0,20.0,36.0,2019,5,1,8,3,1.0,1.0,31.19844061078306,25.0,4.0,4.0,335.0,335.0,280.0,28.0,15.0,9.0,24,5,0.0,800,3,0.0,3,1.0,3.0,3.0,30.0,0.0,400.0,0.0,400.0,1000.0,300.0,10.0,0.0,7000.0,0,7,30.0,0,400.0,0,400.0
2889,22.0,19.0,43.0,2019,5,1,9,3,1.0,1.0,21.258598263562902,36.0,0.0,0.0,335.0,335.0,280.0,28.0,15.0,9.0,29,9,0.0,700,3,0.0,3,2.0,1.0,3.0,30.0,0.0,400.0,0.0,400.0,1000.0,300.0,10.0,0.0,7000.0,0,7,30.0,0,400.0,0,400.0
2890,20.0,17.0,42.0,2019,5,1,10,3,1.0,1.0,19.575156005658744,43.0,0.0,0.0,335.0,335.0,280.0,28.0,15.0,9.0,28,11,0.0,700,3,0.0,3,2.0,1.0,3.0,180.0,0.0,400.0,0.0,400.0,1000.0,330.0,13.0,0.0,7000.0,0,0,400.0,0,400.0,0,400.0
2891,36.0,33.0,26.0,2019,5,1,11,3,1.0,1.0,19.242118760924562,43.0,0.0,0.0,335.0,335.0,280.0,28.0,15.0,9.0,29,10,0.0,1000,1,0.0,3,2.0,5.0,3.0,180.0,0.0,400.0,0.0,400.0,1000.0,330.0,13.0,0.0,7000.0,0,0,400.0,0,400.0,0,400.0
2892,26.0,27.0,30.0,2019,5,1,12,3,1.0,1.0,33.44872257306947,29.0,3.0,0.0,330.0,330.0,260.0,13.0,22.0,4.0,28,8,0.0,800,3,0.0,1,1.0,5.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,330.0,13.0,0.0,7000.0,0,0,400.0,0,400.0,0,400.0
2893,32.0,27.0,29.0,2019,5,1,13,3,1.0,1.0,25.776985064484073,29.0,3.0,4.0,330.0,330.0,260.0,13.0,22.0,4.0,25,10,0.0,800,3,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,330.0,13.0,0.0,7000.0,0,0,400.0,0,400.0,0,400.0
2894,26.0,30.0,32.0,2019,5,1,14,3,1.0,1.0,29.378558286761653,27.0,0.0,7.0,330.0,330.0,260.0,13.0,22.0,4.0,25,13,0.0,700,3,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,330.0,13.0,0.0,7000.0,0,0,400.0,0,400.0,0,400.0
2895,37.0,36.0,24.0,2019,5,1,15,3,1.0,1.0,27.836770431859566,33.0,3.0,0.0,330.0,330.0,260.0,13.0,22.0,4.0,26,15,0.0,700,3,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,330.0,13.0,0.0,7000.0,0,0,400.0,0,400.0,0,400.0
2896,34.0,35.0,25.0,2019,5,1,16,3,1.0,1.0,35.03392944108404,25.0,3.0,0.0,330.0,330.0,260.0,13.0,22.0,4.0,26,12,0.0,700,3,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,330.0,13.0,0.0,7000.0,0,0,400.0,0,400.0,0,400.0
2897,38.0,39.0,19.0,2019,5,1,17,3,1.0,1.0,37.622972610810756,27.0,0.0,0.0,330.0,330.0,260.0,13.0,22.0,4.0,29,13,0.0,700,3,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,330.0,13.0,0.0,7000.0,0,0,400.0,0,400.0,0,400.0
2898,28.0,27.0,33.0,2019,5,1,18,3,1.0,1.0,38.19052351230892,26.0,0.0,0.0,350.0,350.0,250.0,15.0,19.0,3.0,31,16,0.0,700,3,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,330.0,13.0,0.0,7000.0,0,0,400.0,0,400.0,0,400.0
2899,21.0,22.0,35.0,2019,5,1,19,3,1.0,1.0,27.49589646928605,23.0,2.0,7.0,350.0,350.0,250.0,15.0,19.0,3.0,31,14,0.0,700,3,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,330.0,13.0,0.0,7000.0,0,0,400.0,0,400.0,0,400.0
2900,29.0,29.0,34.0,2019,5,1,20,3,1.0,1.0,24.56501027227168,39.0,0.0,0.0,350.0,350.0,250.0,15.0,19.0,3.0,32,14,0.0,1000,2,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,330.0,13.0,0.0,7000.0,0,0,400.0,0,400.0,0,400.0
2901,27.0,26.0,30.0,2019,5,1,21,3,1.0,1.0,29.352115069496183,24.0,0.0,10.0,350.0,350.0,250.0,15.0,19.0,3.0,33,14,0.0,1000,2,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,330.0,13.0,0.0,7000.0,0,0,400.0,0,400.0,0,400.0
2902,15.0,21.0,23.0,2019,5,1,22,3,1.0,1.0,25.673231915541674,28.0,1.0,3.0,350.0,350.0,250.0,15.0,19.0,3.0,27,7,0.0,1000,2,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,330.0,10.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
2903,5.0,5.0,16.0,2019,5,1,23,3,1.0,1.0,18.39322450413462,29.0,5.0,0.0,350.0,350.0,250.0,15.0,19.0,3.0,30,11,0.0,1000,2,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,330.0,10.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
2904,6.0,5.0,13.0,2019,5,2,0,4,1.0,1.0,6.803337615141454,29.0,0.0,0.0,320.0,360.0,200.0,11.0,11.0,4.0,30,9,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,330.0,10.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
2905,1.0,1.0,8.0,2019,5,2,1,4,1.0,1.0,5.261592786470424,20.0,1.0,2.0,320.0,360.0,200.0,11.0,11.0,4.0,27,5,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,330.0,10.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
2906,2.0,1.0,1.0,2019,5,2,2,4,1.0,1.0,1.643999336314137,7.0,0.0,0.0,320.0,360.0,200.0,11.0,11.0,4.0,31,4,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,330.0,10.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
2907,9.0,4.0,1.0,2019,5,2,3,4,1.0,1.0,3.330306051719778,1.0,0.0,0.0,320.0,360.0,200.0,11.0,11.0,4.0,32,5,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,330.0,10.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
2908,22.0,24.0,1.0,2019,5,2,4,4,1.0,1.0,10.168107022603618,0.0,0.0,1.0,320.0,360.0,200.0,11.0,11.0,4.0,33,9,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,100.0,5.0,0.0,4500.0,3,2,30.0,7,180.0,0,400.0
2909,28.0,28.0,4.0,2019,5,2,5,4,1.0,1.0,22.558298788121125,2.0,2.0,0.0,320.0,360.0,200.0,11.0,11.0,4.0,21,1,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,160.0,5.0,0.0,7000.0,0,2,30.0,7,180.0,0,400.0
2910,30.0,38.0,18.0,2019,5,2,6,4,1.0,1.0,27.66283738086067,4.0,0.0,0.0,320.0,310.0,5.0,16.0,11.0,7.0,33,11,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,160.0,5.0,0.0,7000.0,0,2,30.0,7,180.0,0,400.0
2911,35.0,32.0,25.0,2019,5,2,7,4,1.0,1.0,32.324830752978265,10.0,7.0,7.0,320.0,310.0,5.0,16.0,11.0,7.0,35,2,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,160.0,5.0,0.0,7000.0,0,2,30.0,7,180.0,0,400.0
2912,21.0,22.0,36.0,2019,5,2,8,4,1.0,1.0,29.59218660267672,22.0,0.0,2.0,320.0,310.0,5.0,16.0,11.0,7.0,33,13,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,160.0,5.0,0.0,7000.0,0,2,30.0,7,180.0,0,400.0
2913,18.0,21.0,43.0,2019,5,2,9,4,1.0,1.0,21.65174380783428,35.0,1.0,1.0,320.0,310.0,5.0,16.0,11.0,7.0,32,13,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,160.0,5.0,0.0,7000.0,0,2,30.0,7,180.0,0,400.0
2914,19.0,11.0,42.0,2019,5,2,10,4,1.0,1.0,19.915471516936638,39.0,0.0,4.0,320.0,310.0,5.0,16.0,11.0,7.0,33,10,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,250.0,10.0,0.0,7000.0,0,0,400.0,0,400.0,0,400.0
2915,35.0,34.0,22.0,2019,5,2,11,4,1.0,1.0,17.406776432922843,45.0,0.0,0.0,320.0,310.0,5.0,16.0,11.0,7.0,31,9,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,250.0,10.0,0.0,7000.0,0,0,400.0,0,400.0,0,400.0
2916,29.0,30.0,30.0,2019,5,2,12,4,1.0,1.0,33.489355066522506,23.0,0.0,3.0,290.0,265.0,300.0,14.0,21.0,2.0,30,9,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,250.0,10.0,0.0,7000.0,0,0,400.0,0,400.0,0,400.0
2917,27.0,29.0,33.0,2019,5,2,13,4,1.0,1.0,27.6609652597168,32.0,1.0,0.0,290.0,265.0,300.0,14.0,21.0,2.0,28,9,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,250.0,10.0,0.0,7000.0,0,0,400.0,0,400.0,0,400.0
2918,32.0,28.0,35.0,2019,5,2,14,4,1.0,1.0,28.824206026072883,33.0,0.0,0.0,290.0,265.0,300.0,14.0,21.0,2.0,25,11,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,250.0,10.0,0.0,7000.0,0,0,400.0,0,400.0,0,400.0
2919,38.0,37.0,23.0,2019,5,2,15,4,1.0,1.0,28.388114963571688,28.0,4.0,4.0,290.0,265.0,300.0,14.0,21.0,2.0,25,15,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,250.0,10.0,0.0,7000.0,0,0,400.0,0,400.0,0,400.0
2920,32.0,37.0,23.0,2019,5,2,16,4,1.0,1.0,35.74072855054069,27.0,0.0,0.0,290.0,265.0,300.0,14.0,21.0,2.0,26,17,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,250.0,10.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
